age,workclass,marital_status,sex,hours_per_week,capital,income
51,Private,Separated,Female,40,25410.94347672272,<=50K
49,Private,Divorced,Male,50,30398.08293942534,<=50K
29,goverment,Never-married,Female,20,30523.12143757089,<=50K
44,Self-emp-not-inc,Married,Male,50,33299.36560327653,>50K
42,Self-emp-inc,Married,Male,40,30203.78873510971,>50K
26,Private,Never-married,Male,40,27458.201058432984,<=50K
30,Private,Married,Male,42,46014.25510983858,>50K
65,goverment,Widowed,Female,24,27538.325601796096,<=50K
52,Self-emp-not-inc,Married,Male,50,42740.41405815697,>50K
27,Private,Never-married,Male,22,24687.73570214874,<=50K
53,Private,Never-married,Female,40,47066.65014653018,<=50K
37,Private,Married,Male,40,25680.909641868973,>50K
34,Private,Married,Female,20,22483.5013726986,<=50K
40,goverment,Divorced,Male,50,23372.71720413709,>50K
49,goverment,Married,Male,40,52866.641957448446,>50K
86,Private,Never-married,Female,40,22392.66649933708,<=50K
49,Private,Married,Female,50,26069.0778547888,>50K
43,Self-emp-not-inc,Married,Male,50,47056.80475113703,<=50K
47,Private,Married,Female,35,43405.06261081572,<=50K
32,Private,Married,Male,50,34884.92094607645,>50K
30,Self-emp-not-inc,Married,Male,50,22587.739595473817,<=50K
42,Private,Married,Male,40,26532.316734980992,>50K
60,Private,Married,Male,50,31175.628024378795,<=50K
46,Private,Married,Male,38,25833.308140961744,>50K
39,goverment,Married,Male,40,24528.73335018022,>50K
28,Private,Married,Male,50,28552.093306822164,>50K
26,Private,Never-married,Male,50,31772.707456688546,<=50K
27,Private,Never-married,Female,40,23400.179778785663,<=50K
59,Private,Divorced,Male,40,23995.355217614306,<=50K
64,goverment,Married,Male,40,20386.15859535623,<=50K
90,Self-emp-not-inc,Never-married,Male,20,45984.73160971799,<=50K
51,Private,Divorced,Female,45,23751.39179995648,>50K
36,Private,Married,Male,40,29853.09875975016,<=50K
39,Private,Married,Female,40,28353.238015423405,<=50K
47,Self-emp-not-inc,Married,Male,40,44872.395128912365,>50K
32,Private,Married,Male,50,30676.57494867008,>50K
62,Private,Married,Male,20,29040.330642670328,<=50K
35,Self-emp-not-inc,Separated,Male,50,30605.121321768696,<=50K
27,Private,Never-married,Male,40,26513.220702927792,<=50K
49,Private,Divorced,Female,35,15334.166474924676,<=50K
63,Self-emp-inc,Married,Male,40,54525.16235471397,>50K
54,Private,Married,Female,40,29699.72010400721,<=50K
61,Private,Married,Male,50,31994.228618807738,>50K
50,Self-emp-inc,Married,Male,48,43493.25339185649,>50K
36,Private,Married,Male,40,32289.765219669564,>50K
38,Self-emp-inc,Married,Male,50,33737.15392017661,>50K
30,Private,Married,Male,40,33929.514830040986,<=50K
33,Private,Divorced,Female,50,34570.922042023,<=50K
39,goverment,Married,Male,38,31303.93416730497,>50K
42,Private,Married,Male,50,34523.51599374157,>50K
42,goverment,Divorced,Male,33,21642.46660653189,<=50K
29,Private,Married,Male,40,28563.019879361487,<=50K
35,Private,Never-married,Male,50,28097.120909348498,<=50K
28,Private,Married,Male,50,24565.55483958217,<=50K
34,Private,Divorced,Female,40,44871.99669973625,<=50K
40,Private,Never-married,Female,40,25335.54832637435,<=50K
67,Self-emp-not-inc,Widowed,Female,30,35440.571614611086,<=50K
49,Private,Married,Male,40,31592.918198749,<=50K
34,Private,Never-married,Female,40,20794.8857908288,<=50K
26,Private,Never-married,Male,35,43168.18955085114,<=50K
40,Private,Divorced,Female,30,35625.7694265719,<=50K
56,Self-emp-not-inc,Married,Male,40,43582.76177109413,<=50K
35,Self-emp-inc,Married,Male,45,25189.83888146796,>50K
54,Private,Married,Male,40,31325.46424103813,<=50K
28,Private,Married,Male,40,33269.52359830884,<=50K
31,Private,Never-married,Male,40,23692.832558906,<=50K
45,Private,Divorced,Female,40,33031.49376285464,<=50K
52,goverment,Married,Male,40,23018.00129115785,<=50K
39,Self-emp-not-inc,Never-married,Female,50,26523.41515460624,<=50K
52,Private,Married,Male,40,33926.81940763945,>50K
33,Self-emp-not-inc,Married,Male,50,23422.747320528997,>50K
35,Private,Never-married,Female,50,23626.36106374581,<=50K
58,Private,Married,Male,40,33998.600283242835,<=50K
61,Private,Married,Male,45,49631.53886944721,>50K
39,Private,Married,Male,50,22959.53671414298,>50K
38,Private,Married,Male,40,29212.52959698196,<=50K
59,Private,Married,Male,40,28585.418415939297,>50K
41,Private,Divorced,Male,50,23693.977618868958,>50K
59,Private,Widowed,Female,40,27754.91404204045,<=50K
37,Private,Married,Male,45,34293.56119877293,>50K
31,Private,Married,Male,43,27428.359715628143,<=50K
28,Private,Never-married,Male,50,22436.495711573807,<=50K
28,Private,Never-married,Female,30,34488.1251358819,<=50K
49,Private,Married,Male,40,32066.49485678759,<=50K
38,goverment,Married,Male,40,53722.762082263325,>50K
43,Private,Married,Male,40,24694.13755657582,>50K
28,Private,Married,Male,40,22820.1790946246,>50K
41,Private,Divorced,Female,24,31234.529787762425,<=50K
50,Private,Married,Male,50,42774.5603868016,>50K
46,Private,Divorced,Male,40,23485.29413949085,<=50K
45,Private,Married,Male,50,33278.87498727783,>50K
28,Private,Never-married,Female,50,31094.29097661314,<=50K
37,Private,Married,Female,40,25278.74317594608,<=50K
46,Self-emp-not-inc,Married,Male,50,21365.832419348288,>50K
66,Private,Married,Male,40,31408.47986451132,<=50K
38,Private,Married,Female,50,30452.906294898294,>50K
55,goverment,Married,Male,40,25485.919104848363,>50K
48,goverment,Married,Male,40,33814.42519330144,<=50K
56,Private,Widowed,Female,38,30792.26049182967,<=50K
47,Self-emp-not-inc,Married,Male,45,34944.894753875305,<=50K
55,Self-emp-not-inc,Married,Male,40,20962.042301713573,>50K
41,goverment,Married,Male,40,30807.89563435085,<=50K
47,Private,Married,Male,50,35440.48543861866,>50K
40,Private,Never-married,Male,43,46030.83431014366,<=50K
41,Private,Married,Male,40,29991.682901501583,<=50K
52,Private,Never-married,Male,40,27702.104079745717,<=50K
62,Private,Divorced,Male,50,29864.930747664708,>50K
46,Private,Married,Male,45,22787.360081937582,>50K
35,Self-emp-not-inc,Married,Male,40,32295.79549253809,<=50K
29,Private,Married,Female,40,20048.636650535045,<=50K
35,Private,Separated,Male,50,23506.890832861984,<=50K
46,Private,Married,Male,50,28200.188576045268,>50K
35,Private,Married,Male,40,33626.91676032805,>50K
34,Private,Divorced,Male,50,22629.60949085672,<=50K
29,Private,Married,Male,50,47406.74843634947,<=50K
41,Self-emp-inc,Married,Male,50,28761.434397190456,>50K
51,Self-emp-not-inc,Married,Male,40,44166.45082596479,<=50K
47,Private,Never-married,Male,40,29841.949733157493,<=50K
42,Self-emp-inc,Married,Male,50,15507.093619118965,>50K
46,Private,Married,Male,40,49583.45366017195,>50K
49,Private,Married,Male,40,20638.250808886627,<=50K
58,Self-emp-not-inc,Divorced,Female,40,16925.526781965207,<=50K
41,goverment,Married,Male,50,18847.55665690032,>50K
50,Private,Married,Male,40,25464.73048484009,>50K
77,Private,Widowed,Female,20,31523.005528898957,<=50K
27,Private,Married,Male,50,24958.02568855982,<=50K
29,Self-emp-inc,Married,Male,50,45632.499582094926,<=50K
54,Private,Married,Male,40,22610.786950882342,<=50K
39,goverment,Separated,Female,37,47925.15567743234,<=50K
32,Private,Married,Male,50,20407.980033095148,<=50K
36,goverment,Married,Male,40,24134.905020428567,<=50K
50,Self-emp-not-inc,Married,Male,45,29414.813012826344,>50K
32,Self-emp-not-inc,Divorced,Male,50,58878.42169191092,<=50K
26,Private,Never-married,Female,40,27246.302012511027,<=50K
38,Private,Married,Male,42,34814.56655157478,<=50K
47,Private,Widowed,Female,40,26389.200891179004,<=50K
31,Private,Married,Male,40,31243.990248174505,>50K
38,Private,Married,Male,50,29490.467908373776,<=50K
50,Private,Married,Male,40,20256.203713194744,>50K
59,Self-emp-inc,Married,Male,40,18583.609283564558,<=50K
56,Self-emp-not-inc,Married,Male,50,45516.41873676338,>50K
34,Private,Never-married,Male,50,32209.17101847621,<=50K
32,Private,Married,Male,40,30878.676385986186,<=50K
29,Private,Never-married,Male,35,32110.99572697481,<=50K
42,Private,Married,Male,45,35193.12321317638,>50K
37,Private,Divorced,Female,40,31035.757684955297,<=50K
36,Private,Divorced,Female,40,23782.63856209724,<=50K
59,Private,Widowed,Female,40,31851.21042616545,>50K
32,Private,Married,Male,50,46642.186217160604,>50K
52,goverment,Married,Male,50,26672.9637821077,>50K
29,goverment,Never-married,Male,40,24550.36099201965,<=50K
39,Private,Never-married,Female,35,24848.788762710094,>50K
39,Private,Never-married,Male,40,29976.126868000785,<=50K
69,Private,Widowed,Female,20,32540.96992454764,<=50K
43,Private,Married,Female,35,19557.133447745597,<=50K
39,Private,Married,Male,48,24537.7736296276,<=50K
60,goverment,Married,Male,50,31673.19735422472,>50K
51,Private,Married,Male,40,24336.93386275105,<=50K
75,Private,Widowed,Female,20,14876.985632803136,<=50K
37,goverment,Never-married,Female,40,29830.334361526347,<=50K
58,goverment,Married,Male,50,28098.66967548509,<=50K
28,Private,Separated,Male,40,17444.878989656037,<=50K
40,Private,Married,Male,40,31891.991262512325,<=50K
45,Self-emp-not-inc,Married,Male,50,46056.04188180562,<=50K
40,Self-emp-not-inc,Married,Female,40,26349.78435056277,>50K
41,Private,Never-married,Female,40,29046.8366895536,<=50K
58,Private,Divorced,Female,40,46405.11194248686,<=50K
44,goverment,Married,Male,40,31693.97550104334,>50K
26,Private,Married,Male,50,26750.31106731423,<=50K
29,Private,Never-married,Male,45,19287.08507524505,<=50K
45,Private,Never-married,Female,40,23576.099527945626,<=50K
39,goverment,Divorced,Female,40,31670.354505345185,<=50K
45,Self-emp-not-inc,Married,Male,40,47577.83401031377,>50K
51,goverment,Married,Male,40,21806.35848422612,>50K
28,Private,Married,Male,40,29071.693179984017,<=50K
33,Private,Married,Male,35,35445.37494365052,<=50K
37,Private,Married,Male,43,25458.1275088144,<=50K
35,Private,Married,Male,40,19241.749407997388,<=50K
62,Private,Divorced,Female,38,44052.219892206245,<=50K
32,Private,Never-married,Male,35,27559.957615890005,<=50K
32,goverment,Married,Female,45,30400.105509615605,<=50K
70,goverment,Widowed,Female,20,46518.56706096031,<=50K
57,Private,Married,Male,40,28970.47630068818,<=50K
31,Private,Never-married,Male,40,35280.68702205441,<=50K
37,Private,Married,Male,50,24992.570008020884,>50K
34,Private,Divorced,Female,36,32400.90135585492,<=50K
26,Self-emp-not-inc,Married,Male,50,26897.81799681989,<=50K
44,Private,Married,Male,48,35866.12643120441,<=50K
66,Private,Married,Male,40,26074.56899291845,<=50K
39,goverment,Divorced,Female,40,31570.59960659126,<=50K
31,Private,Married,Male,40,27134.823308435796,>50K
53,Private,Married,Male,40,29090.48074318352,>50K
36,Private,Married,Female,50,29743.47977599975,<=50K
61,Private,Married,Male,40,30871.34520395737,<=50K
43,Private,Married,Male,40,30167.033550833028,>50K
38,Private,Married,Male,40,51562.15475159907,<=50K
26,Private,Never-married,Male,50,26397.213059604248,<=50K
27,Private,Married,Male,20,27536.694212222326,<=50K
58,goverment,Divorced,Female,40,25047.352732675223,<=50K
37,goverment,Divorced,Female,20,33111.39767960704,<=50K
56,Private,Married,Male,26,33130.69705745435,<=50K
36,Private,Separated,Male,50,20299.336170345177,>50K
29,Private,Never-married,Male,40,52316.58586552712,<=50K
28,Private,Never-married,Male,30,32798.99675380873,<=50K
61,Self-emp-not-inc,Married,Male,40,33426.39767544348,>50K
66,Self-emp-not-inc,Married,Male,25,29968.590651901293,>50K
31,Private,Married,Male,50,34778.63821004608,>50K
67,Self-emp-not-inc,Married,Male,50,20724.173547023816,>50K
26,Private,Widowed,Male,40,27786.22049264868,<=50K
33,Private,Married,Male,40,19075.69323705213,<=50K
33,Private,Divorced,Female,32,48823.07183585906,<=50K
59,goverment,Married,Male,50,50472.56924742094,>50K
82,Self-emp-inc,Married,Male,50,24305.8847400256,<=50K
34,goverment,Married,Female,50,26986.57024411715,>50K
29,Private,Married,Male,50,48336.34142922833,>50K
57,Self-emp-not-inc,Married,Male,20,30431.483805311364,<=50K
41,Private,Married,Male,50,20983.377671054102,>50K
55,Private,Married,Male,40,27245.349772888087,<=50K
27,Private,Never-married,Male,40,33006.56540879339,<=50K
33,Private,Never-married,Male,45,27342.906746644407,<=50K
43,goverment,Divorced,Male,50,23213.065788097432,>50K
72,goverment,Widowed,Female,20,22213.859222450603,<=50K
68,Self-emp-not-inc,Married,Male,40,34993.05959594424,<=50K
29,Private,Separated,Female,40,42389.20020030742,<=50K
41,Private,Married,Male,50,27885.36044199056,<=50K
30,Private,Married,Male,40,24061.56339502002,<=50K
31,Private,Divorced,Male,50,23792.77518227243,>50K
54,Private,Married,Female,30,20338.932409559653,<=50K
32,Private,Separated,Female,50,31008.85267221104,>50K
56,Private,Widowed,Female,40,29667.02625820736,<=50K
41,goverment,Married,Male,35,17499.280588871134,>50K
48,Private,Divorced,Female,40,22359.86115225517,<=50K
66,Self-emp-not-inc,Married,Male,48,31864.841231843115,<=50K
31,Private,Married,Male,40,30907.221624650272,<=50K
32,Private,Divorced,Male,48,23670.92125670196,<=50K
51,Private,Married,Male,40,23450.61573676127,>50K
42,Private,Never-married,Female,40,26948.436505736536,<=50K
31,Private,Married,Male,50,30176.91855383607,>50K
43,Self-emp-not-inc,Married,Female,40,24100.612833100316,<=50K
42,Private,Never-married,Female,40,24782.13625511867,<=50K
40,Private,Married,Male,40,34830.74240181485,>50K
65,Private,Widowed,Female,20,26859.936941857988,<=50K
53,Private,Married,Male,50,21688.57804068331,>50K
56,Private,Married,Male,50,28552.86502897234,>50K
51,goverment,Married,Male,50,34552.723270230184,>50K
44,Private,Married,Male,50,31179.626745960108,>50K
49,Self-emp-inc,Married,Male,50,15181.114445527795,>50K
47,Private,Divorced,Male,44,27191.63455364861,>50K
53,Private,Separated,Male,45,42906.16681299203,>50K
41,goverment,Divorced,Male,20,23520.35358404342,<=50K
27,goverment,Never-married,Female,43,26155.231022537515,<=50K
48,Self-emp-not-inc,Married,Female,25,18394.82318247209,>50K
52,Private,Never-married,Female,20,25577.934574809868,<=50K
61,goverment,Married,Male,40,33662.21861237015,>50K
45,Self-emp-not-inc,Married,Male,45,31359.9866515733,>50K
29,Private,Married,Male,40,33654.97261104325,<=50K
41,Private,Divorced,Male,21,44736.445453272274,<=50K
38,Private,Divorced,Male,50,45713.48772538465,<=50K
32,Private,Married,Female,40,21168.329095300447,>50K
37,Private,Married,Male,40,24566.04861498352,<=50K
55,Private,Married,Male,40,26612.625093085684,<=50K
62,goverment,Married,Male,40,30123.14265222728,<=50K
48,Private,Married,Male,40,30202.65090847817,<=50K
43,Private,Married,Male,50,34313.40319715768,>50K
47,Private,Separated,Female,40,12638.600962242725,<=50K
49,Self-emp-not-inc,Married,Male,50,33459.568286418886,<=50K
55,Private,Married,Male,40,30426.10362894428,<=50K
42,Private,Divorced,Female,40,52958.69321857456,<=50K
40,Private,Divorced,Male,40,20491.24302086949,<=50K
34,Private,Married,Male,40,27670.34570570992,<=50K
38,Private,Separated,Female,20,21536.119442665404,<=50K
39,Private,Married,Male,40,35929.555011867385,>50K
45,Private,Divorced,Female,50,27548.298985616828,<=50K
43,Private,Never-married,Male,40,29443.20583816104,<=50K
32,goverment,Never-married,Female,40,35375.41360485813,<=50K
27,Private,Never-married,Male,40,28374.36900910027,<=50K
57,Private,Divorced,Female,40,30516.806093398474,<=50K
38,Private,Married,Female,50,26335.283586650192,<=50K
67,Private,Married,Male,40,26599.180972737384,>50K
26,Private,Separated,Female,20,20746.699476212158,<=50K
31,Private,Married,Male,40,34090.85012059299,<=50K
51,Self-emp-not-inc,Separated,Male,30,28257.647353041026,<=50K
29,Private,Married,Male,40,29961.791957978527,>50K
28,Private,Never-married,Male,40,32961.52227458554,>50K
32,Private,Married,Male,45,21235.575564644587,>50K
31,goverment,Married,Male,45,35380.52959931144,<=50K
26,Private,Married,Male,40,28065.288959184883,>50K
28,goverment,Divorced,Female,40,30990.64686008081,<=50K
40,Private,Never-married,Female,40,30331.490493086298,<=50K
51,Private,Never-married,Male,20,20581.23832995838,<=50K
62,Private,Married,Male,20,34777.95651426563,<=50K
54,Private,Married,Male,50,46140.07229240352,<=50K
55,Private,Separated,Female,20,31847.199033523342,<=50K
27,Private,Never-married,Male,45,27935.34628405025,<=50K
44,Self-emp-not-inc,Married,Male,50,30413.77506938945,>50K
38,Private,Married,Male,40,30952.17970806247,>50K
39,Private,Married,Male,50,29493.48754006878,>50K
27,Private,Married,Male,40,30782.74639515464,<=50K
35,Private,Divorced,Male,40,24308.47628203661,<=50K
51,Private,Married,Male,50,26488.241760213616,>50K
60,Private,Married,Male,40,47832.569261946905,<=50K
38,Private,Married,Male,40,30335.76280299699,<=50K
37,Private,Separated,Male,35,25587.10605822377,<=50K
43,Private,Divorced,Female,40,18876.020324843565,<=50K
49,goverment,Divorced,Female,50,22744.232318337163,<=50K
32,Private,Never-married,Male,50,27981.142090869595,<=50K
28,Private,Married,Male,40,42393.736893745205,>50K
83,Self-emp-inc,Married,Male,50,23202.515803522165,>50K
42,Private,Married,Male,50,34201.03858750664,<=50K
46,goverment,Never-married,Male,40,24125.69142874489,<=50K
29,Private,Never-married,Female,50,34348.191065337385,<=50K
44,Private,Married,Male,45,35802.57381633464,>50K
60,Self-emp-not-inc,Married,Male,45,45593.91305618279,>50K
30,goverment,Divorced,Female,40,27819.97113818743,<=50K
31,Private,Never-married,Female,40,20675.355284437806,<=50K
52,Private,Married,Male,40,25541.751095735228,>50K
39,Private,Never-married,Female,35,25937.40521850606,<=50K
73,Self-emp-inc,Married,Male,50,42923.06822377331,>50K
38,Private,Never-married,Female,24,25448.192939163808,<=50K
48,Private,Divorced,Female,20,34352.234078460075,<=50K
60,Private,Widowed,Female,40,29498.561832862644,<=50K
26,Private,Never-married,Male,40,23892.59072049455,<=50K
54,goverment,Never-married,Female,40,45889.05037692317,>50K
50,goverment,Married,Male,40,23890.04978585879,<=50K
35,Private,Married,Male,40,22308.690158778594,>50K
43,Private,Never-married,Male,40,28758.49008926459,<=50K
50,Private,Married,Male,32,32516.322190184903,<=50K
58,Private,Separated,Male,50,33302.69156873922,<=50K
55,goverment,Divorced,Male,40,21574.875533601626,<=50K
29,Private,Married,Male,45,44818.02992858963,>50K
47,Private,Divorced,Female,40,31710.8935471526,<=50K
39,Private,Married,Female,40,29275.977151290863,<=50K
63,goverment,Married,Female,35,31079.33166034437,>50K
27,Private,Never-married,Male,50,54967.31029747193,<=50K
38,Private,Never-married,Female,40,43753.36440912961,<=50K
31,Private,Married,Male,50,22874.973861262693,<=50K
40,goverment,Never-married,Female,40,24393.122275553545,<=50K
42,Private,Never-married,Male,50,43908.83546223795,<=50K
52,Private,Married,Male,40,29726.6408361544,>50K
46,Private,Married,Male,40,51832.98846941983,>50K
31,Private,Separated,Female,50,31827.817708391158,<=50K
33,Private,Divorced,Female,40,31665.001793484305,<=50K
58,Private,Never-married,Female,40,47969.00171582066,<=50K
52,goverment,Divorced,Male,36,24446.971313628528,>50K
54,Private,Married,Male,40,30401.419838403,>50K
46,Private,Married,Male,50,35050.85115049332,<=50K
28,Private,Married,Male,40,35056.651509279254,<=50K
39,Private,Never-married,Female,40,29275.800837855648,<=50K
60,goverment,Married,Male,40,30258.683722196336,<=50K
27,Private,Never-married,Female,40,33431.31595021293,<=50K
35,Private,Married,Male,45,44950.02997019113,>50K
47,Private,Married,Male,50,28527.95971644029,<=50K
33,Self-emp-not-inc,Married,Female,50,35443.591328214774,>50K
40,Self-emp-inc,Married,Male,45,25328.18454604561,>50K
38,Private,Married,Male,40,23594.69958001178,>50K
26,Private,Separated,Female,40,33803.30425257749,<=50K
54,Self-emp-not-inc,Married,Male,50,46976.18243962196,>50K
39,Private,Married,Male,40,28260.21070947802,<=50K
60,Private,Divorced,Male,40,33764.32591594364,<=50K
32,Private,Never-married,Female,40,32008.989790097723,<=50K
31,Private,Never-married,Female,48,19864.64182596948,<=50K
29,Private,Separated,Female,25,28970.226439447462,<=50K
39,Private,Never-married,Female,40,31924.36976861746,<=50K
42,Private,Married,Male,50,44342.91920012192,>50K
26,Private,Divorced,Female,35,27639.10805657825,<=50K
27,Private,Never-married,Male,40,20003.480034205924,<=50K
52,Private,Widowed,Female,40,27057.4785089528,<=50K
50,goverment,Divorced,Female,40,30237.747742058036,<=50K
51,Private,Married,Male,45,25412.74232411632,>50K
51,goverment,Married,Male,40,30065.48240314699,>50K
40,Private,Married,Male,40,33496.980074718515,>50K
61,Private,Widowed,Male,40,49796.62033511938,<=50K
35,Private,Divorced,Male,40,44971.6988344674,<=50K
31,Private,Married,Male,40,45481.89794892146,>50K
43,Private,Married,Male,40,22251.593953069903,>50K
35,Private,Separated,Male,40,26320.116104652046,<=50K
30,Private,Married,Male,45,35441.829508404546,<=50K
42,Self-emp-not-inc,Married,Male,40,33531.38227588104,>50K
51,Private,Married,Male,40,47314.55215756342,>50K
39,Self-emp-inc,Divorced,Male,50,46769.42719673724,>50K
69,Self-emp-not-inc,Married,Male,25,33125.30275523992,<=50K
29,goverment,Never-married,Female,40,29857.683830341637,<=50K
55,Private,Married,Male,40,30064.644553213497,<=50K
42,Self-emp-not-inc,Married,Male,45,29139.098052038516,<=50K
48,Private,Married,Female,40,29753.04469558876,<=50K
31,Private,Never-married,Female,42,14315.386279271132,<=50K
52,Private,Married,Male,40,33598.832933309444,>50K
30,Private,Never-married,Female,40,48755.2528389728,<=50K
29,Private,Never-married,Male,40,46528.41225700982,<=50K
32,Private,Married,Male,40,31213.78815295324,<=50K
47,Private,Married,Male,40,43903.45880611167,>50K
56,Private,Married,Male,40,23505.51929265586,<=50K
40,Private,Married,Male,40,47012.17920666789,<=50K
36,Private,Separated,Male,40,28220.70005231921,<=50K
45,Private,Never-married,Male,40,33590.552819706456,<=50K
38,Private,Married,Male,40,45557.984407914846,<=50K
60,goverment,Married,Male,40,31322.183811542585,>50K
70,Self-emp-not-inc,Married,Male,40,19624.28347132784,<=50K
57,Private,Widowed,Female,40,45870.28438927242,<=50K
33,Private,Married,Male,48,29246.939230477317,<=50K
37,Private,Married,Male,50,34249.46088378422,<=50K
50,Self-emp-not-inc,Married,Male,50,30435.140463499232,>50K
68,Private,Married,Male,50,27289.08927468094,>50K
28,Private,Married,Female,40,26946.14719530234,<=50K
32,Private,Married,Male,40,33320.226974161225,<=50K
30,Private,Divorced,Male,50,34700.64312399368,>50K
45,Private,Divorced,Female,20,31565.103094037426,<=50K
38,Private,Never-married,Female,20,28821.10022087597,<=50K
37,Private,Divorced,Female,40,27279.44295427353,<=50K
59,Private,Married,Male,40,27678.12460950082,<=50K
48,Self-emp-inc,Married,Male,40,35247.59724363547,>50K
53,Self-emp-inc,Married,Male,50,24089.07238349849,>50K
30,Private,Never-married,Female,40,30811.636074129543,<=50K
50,Private,Married,Male,45,29709.927334959542,>50K
38,Self-emp-not-inc,Married,Male,40,32026.196928048,<=50K
48,Private,Divorced,Female,40,22873.4439676144,<=50K
60,Private,Married,Male,40,28507.989384237757,<=50K
46,Private,Separated,Female,50,20791.747752255666,<=50K
39,Private,Married,Male,50,25768.74664124981,>50K
55,goverment,Married,Male,40,19076.12344532156,>50K
46,Private,Married,Male,50,24491.398713591127,>50K
50,Private,Divorced,Female,50,31972.99638558535,<=50K
32,Private,Never-married,Male,30,45422.15543456212,<=50K
34,Private,Separated,Male,40,30095.63605305496,<=50K
50,Private,Divorced,Male,45,25309.873311753967,>50K
32,Private,Married,Male,50,28936.033189511734,<=50K
26,Private,Never-married,Male,50,33946.58261652736,<=50K
46,Private,Divorced,Female,50,31843.17769173437,<=50K
43,Self-emp-inc,Married,Male,50,48456.17151557495,<=50K
32,Private,Married,Male,50,29362.751849686865,>50K
37,goverment,Divorced,Female,38,28817.14010710152,<=50K
48,Private,Married,Male,45,29050.07570726668,>50K
28,Private,Never-married,Male,40,47254.25151034546,<=50K
43,Private,Married,Male,40,31581.192423939843,<=50K
51,goverment,Widowed,Female,24,26206.404540424475,<=50K
30,Private,Never-married,Male,50,32367.88031287953,<=50K
34,goverment,Married,Male,50,28245.029781145608,>50K
34,Private,Married,Male,40,44123.74063680024,<=50K
41,Private,Married,Male,50,28770.14276253021,>50K
53,Private,Divorced,Female,48,26003.317209641893,<=50K
42,Private,Married,Male,40,23199.57771091078,<=50K
81,Private,Widowed,Male,50,25015.102817769617,>50K
40,Private,Married,Male,40,29834.794992176725,<=50K
26,Private,Never-married,Female,35,24875.3208207908,<=50K
41,Private,Never-married,Female,50,43007.17648336288,<=50K
49,goverment,Married,Male,45,22816.94682985548,>50K
46,Private,Divorced,Male,45,29267.49362202536,>50K
56,Private,Divorced,Female,40,31652.808679026017,<=50K
35,Private,Married,Female,40,33605.18603314527,>50K
34,Private,Separated,Female,35,28258.86000872845,<=50K
29,goverment,Married,Female,40,27672.27111583649,>50K
28,Private,Married,Male,45,31923.248480393013,<=50K
35,Private,Never-married,Male,37,31112.36975719582,<=50K
29,Private,Married,Male,40,31831.98959790572,<=50K
52,Self-emp-not-inc,Married,Male,50,27858.54566822739,>50K
45,Private,Married,Male,40,25228.1956707786,<=50K
43,Private,Married,Male,40,32036.024317116684,<=50K
35,Private,Never-married,Male,40,44422.46903452113,<=50K
30,Private,Married,Male,40,43973.59849135591,<=50K
45,Private,Never-married,Female,40,49895.13079265344,<=50K
29,Private,Never-married,Female,20,35495.49958649509,<=50K
29,goverment,Never-married,Female,40,43116.23127253808,<=50K
33,Private,Never-married,Female,40,27490.057385756605,<=50K
52,Private,Divorced,Female,25,32612.783647437303,<=50K
32,goverment,Married,Male,40,23105.434449004148,>50K
40,Private,Never-married,Female,48,28297.25052426873,<=50K
32,Private,Separated,Male,40,27088.724697942984,<=50K
33,Private,Never-married,Female,40,27890.937617793104,<=50K
30,Private,Never-married,Male,38,27582.04714460657,<=50K
28,Private,Never-married,Male,40,49917.141220756246,<=50K
46,goverment,Married,Male,40,27555.55932758616,>50K
32,Private,Never-married,Female,50,33403.14211420884,<=50K
26,Private,Married,Male,40,24827.48524183808,>50K
41,Self-emp-inc,Married,Male,40,26789.91762964773,>50K
57,goverment,Married,Male,40,24891.18539976819,>50K
52,Private,Married,Male,45,32077.140170497525,>50K
35,Self-emp-not-inc,Married,Male,50,31912.8559567702,>50K
49,Private,Never-married,Male,45,46455.653309446265,>50K
47,Private,Married,Male,50,30155.19365828241,>50K
38,Private,Married,Female,32,27711.638498228967,<=50K
30,Private,Never-married,Male,40,31667.57423288652,<=50K
32,Private,Married,Male,40,28476.6123609252,<=50K
32,Private,Married,Female,50,46830.10659756216,>50K
46,Private,Never-married,Female,40,31170.26479288829,<=50K
47,goverment,Married,Male,50,25177.44156186255,<=50K
57,Self-emp-not-inc,Married,Female,25,22385.32477079697,>50K
47,Private,Divorced,Female,40,24098.8245820369,<=50K
41,Private,Married,Male,50,34909.75142946352,>50K
36,goverment,Married,Male,40,32776.95087872594,<=50K
32,Private,Married,Male,50,23324.76984119787,<=50K
37,Private,Married,Male,40,21347.645221894592,<=50K
36,Self-emp-inc,Married,Male,45,25677.94234158311,<=50K
64,Private,Married,Male,40,28328.570280668915,<=50K
40,Private,Divorced,Female,40,18660.56294079785,<=50K
42,goverment,Married,Male,50,47353.47907728202,>50K
37,Self-emp-not-inc,Married,Male,42,25838.311288091987,<=50K
35,goverment,Never-married,Female,40,31755.776518285144,<=50K
56,Self-emp-not-inc,Divorced,Male,50,35164.50307428983,<=50K
52,Private,Married,Male,40,29153.85767848261,<=50K
37,goverment,Married,Male,45,27801.373091695383,>50K
48,goverment,Married,Male,50,30104.626430722965,>50K
33,Private,Married,Male,40,27216.32017881191,<=50K
39,Private,Married,Male,40,35879.77956479194,<=50K
34,Private,Divorced,Male,42,25143.19267970498,<=50K
49,Private,Married,Male,50,47320.98760650237,>50K
54,Private,Married,Male,50,30400.262661224253,>50K
